of	P	0.9966
ChronicleL	^	0.8545
URL	^	0.8367


27673803	$	0.3516
118362498155028480G	$	0.5807
This	O	0.5405
may	V	0.9448
be	V	0.9998
a	D	0.9935
fact	N	0.9925
RT	V	0.8055
RaheemBrock	^	0.4734
Curtis	^	0.9984
painter	N	0.9761
will	V	0.9912
help	V	0.9992
the	D	0.9995
colts	N	0.8542
win	V	0.9936
their	D	0.9893
first	A	0.9892
game	N	0.9971
U	O	0.9663
heard	V	0.9999
it	O	0.9961
here	R	0.9893
first	A	0.5883


762638042	$	0.3643
264090452284821504B	$	0.2482
There	R	0.4954
will	V	0.9923
be	V	0.9998
no	D	0.8678
food	N	0.9999
at	P	0.9993
FCA	^	0.9865
tomorrow	N	0.8541
unless	P	0.9985
we	O	0.9995
have	V	0.9981
volunteers	N	0.9974
to	P	0.9989
bring	V	1.0000
it	O	0.9882
also	R	0.9930
bring	V	0.9998
a	D	0.9989
friend	N	0.9896


733817984	$	0.3460
251727127060303873A	$	0.3948
PGPackersNews	^	0.8176
Shield	^	0.8962
Kids	^	0.9730
Event	^	0.6519
October	^	0.9985
5th	A	0.4870
58	$	0.9812
Bar	N	0.9590
n	&	0.8530
Grill	^	0.8966
in	P	0.9895
Pico	^	0.8912
Rivera	^	0.9973
Come	V	0.9562
n	&	0.5805
help	V	0.7309
support	V	0.9320
the	D	0.9988
fundraiser	N	0.9706
4	P	0.7533
abused	V	0.7279
and	&	0.9945
abandon	V	0.9845
children	N	0.9481


37188908	$	0.2721
227430095269289984A	$	0.4169
Officially	R	0.9753
confirmed	V	0.9437
Tom	^	0.9962
Boonen	^	0.9985
will	V	0.9858
ride	V	0.9896
at	P	0.9984
the	D	0.9992
Olympics	^	0.9214
this	D	0.9792
Saturday	^	0.9547


40256296	$	0.2625
209857634889764864A	$	0.5590
Thats	L	0.9278
it	O	0.9928
for	P	0.9995
the	D	0.9992
week	N	0.9942
Ill	L	0.9653
talk	V	0.9921
again	R	0.9964
later	R	0.9531
after	P	0.9763
I	O	0.9988
my	D	0.9864
mb	N	0.9350
and	&	0.9983
cs	^	0.4462
class	N	0.9925
In	P	0.9844
other	A	0.9839
news	N	0.9734
SimCity	^	0.6337
is	V	0.9963
a	D	0.9875
passalong	N	0.7358
and	&	0.9975
venus	^	0.9026
goes	V	0.9961
over	P	0.8036
the	D	0.9995
sun	N	0.7554


75459354	$	0.3707
264086181954859008A	^	0.3413
Sky	^	0.9979
picture	N	0.9622
of	P	0.9995
the	D	0.9996
day	N	0.9910
sky	N	0.7888
clouds	N	0.8304
nature	N	0.9877
outside	P	0.8235
sun	^	0.6659
day	N	0.8931
nofilter	N	0.3292
instagood	V	0.3068
URL	N	0.5063


733817984	$	0.3460
251727127060303873B	^	0.2854
PGPackersNews	^	0.9741
Shield	^	0.8962
Kids	^	0.9730
Event	^	0.6519
October	^	0.9985
5th	A	0.4870
58	$	0.9812
Bar	N	0.9590
n	&	0.8530
Grill	^	0.8966
in	P	0.9895
Pico	^	0.8912
Rivera	^	0.9973
Come	V	0.9562
n	&	0.5805
help	V	0.7309
support	V	0.9320
the	D	0.9988
fundraiser	N	0.9706
4	P	0.7533
abused	V	0.7279
and	&	0.9945
abandon	V	0.9845
children	N	0.9481


394763270	$	0.4573
263984722617712640E	$	0.4872
Busy	A	0.8567
preparing	V	0.8508
for	P	0.9986
Izzys	Z	0.4764
Mini	^	0.5643
Masterclasses	^	0.7540
in	P	0.9975
the	D	0.9990
Studio	N	0.8766
tomorrow	N	0.8468
Decadent	A	0.9869
chocolate	N	0.9846
ganache	N	0.9532
torte	N	0.9964
to	P	0.9924
welcome	V	0.9987
our	D	0.9945
attendees	N	0.9908
Good	A	0.9864
idea	N	0.9762


367155425	$	0.3164
256827998165151744B	^	0.3958
Big	^	0.9121
Redd	^	0.9445
Young	^	0.9170
Savage	^	0.9653
and	&	0.9974
Reed	^	0.7767
Dollaz	^	0.5370
will	V	0.9885
be	V	0.9995
on	P	0.9689
stage	N	0.9499
tomorrow	N	0.9842
night	N	0.6934
Philly	^	0.8485
its	L	0.9923
Going	V	0.9985
Down	T	0.4766


242341937	$	0.3502
248370653286240256H	$	0.3717
hoping	V	0.9798
Rob	^	0.9986
Elliot	^	0.9999
gets	V	0.9997
his	D	0.9990
chance	N	0.9691
tooas	R	0.4511
much	A	0.8241
as	P	0.9836
I	O	0.9991
love	V	0.9926
Harper	^	0.9568
he	O	0.9951
was	V	0.9993
clearly	R	0.9992
off	A	0.5298
pace	N	0.9970
on	P	0.9929
MondayKrul	^	0.8079
would	V	0.9895
have	V	0.9998
seen	V	0.9982
us	O	0.9849
win	V	0.9705
20	$	0.9895
nufc	^	0.8362
UEL	^	0.8096


612415338	$	0.3168
263489626793185280C	G	0.1830
My	D	0.9950
1st	A	0.9581
tweet	N	0.8585
chose	V	0.9971
you	O	0.9964
KellyRipa	^	0.6035
saw	V	0.9970
u	O	0.9985
in	P	0.9733
Banff	^	0.9847
thankful	A	0.5143
our	D	0.9941
snow	N	0.9852
isnt	V	0.9229
as	R	0.8034
damaging	A	0.9646
as	P	0.9970
the	D	0.9992
weather	N	0.9690
youre	L	0.9554
dealing	V	0.9980
with	P	0.9978
Keep	V	0.6801
safe	A	0.7126
dry	A	0.8809


577546457	$	0.3310
264157367481012224A	$	0.6473
At	P	0.9787
least	A	0.9608
Im	L	0.9901
going	V	0.9923
to	P	0.9410
eastern	^	0.5476
tomorrow	N	0.7087
Livonia	^	0.9830
can	V	0.9933
scratch	V	0.9979
my	D	0.9989
balls	N	0.9980


242341937	$	0.3502
248370653286240256E	$	0.2921
hoping	V	0.9798
Rob	^	0.9986
Elliot	^	0.9999
gets	V	0.9997
his	D	0.9990
chance	N	0.9691
tooas	R	0.4511
much	A	0.8241
as	P	0.9836
I	O	0.9991
love	V	0.9926
Harper	^	0.9568
he	O	0.9951
was	V	0.9993
clearly	R	0.9992
off	A	0.5298
pace	N	0.9970
on	P	0.9929
MondayKrul	^	0.8079
would	V	0.9895
have	V	0.9998
seen	V	0.9982
us	O	0.9849
win	V	0.9705
20	$	0.9895
nufc	^	0.8362
UEL	^	0.8096


209682819	$	0.4878
263640792415997953C	^	0.3857
CUTEAF	^	0.9515
Ill	L	0.8952
make	V	0.9997
you	O	0.9855
the	D	0.9994
cds	N	0.9891
while	P	0.6498
at	P	0.9855
work	N	0.9817
so	P	0.9133
you	O	0.9995
may	V	0.9924
add	V	0.9997
it	O	0.9886
to	P	0.9938
your	D	0.9869
collection	N	0.9996
if	P	0.9997
you	O	0.9995
like	V	0.4573
lol	!	0.8674
Girl	N	0.8553
Poetic	A	0.9336
Justice	N	0.8801
n	&	0.7670
Gold	^	0.7867
Alpinas	^	0.8711


290249353	$	0.3497
104639613175463936A	$	0.7371
SuperSkin1	^	0.3024
after	P	0.7530
tonight	R	0.5428
Colts	^	0.9783
fans	N	0.9693
are	V	0.9930
going	V	0.9772
to	P	0.9755
say	V	0.9941
Manning	^	0.9478
is	V	0.9972
John	^	0.9997
Beck	^	0.9967
like	P	0.7056


31037343	$	0.2810
238453939270471680D	$	0.3876
JETT	^	0.7268
LOUNGE	^	0.9235
THURSDAY	^	0.9977
NIGHT	N	0.8120
its	L	0.9792
gonna	V	0.9928
be	V	0.9992
HOT	A	0.8673
come	N	0.5802
party	N	0.8810
with	P	0.9998
me	O	0.9991
and	&	0.9935
Kenny	^	0.9991
Smoove	^	0.5398
he	O	0.9936
is	V	0.9997
one	$	0.9614
of	P	0.9994
the	D	0.9996
hottest	A	0.9927
Producers	N	0.9958
and	&	0.9979
many	A	0.8183
more	A	0.6254


29518051	$	0.4341
246859125353488384B	$	0.1912
I	O	0.9961
really	R	0.9947
want	V	0.9993
WakaFlockaBSM	^	0.3533
to	P	0.9919
tweet	V	0.9994
me	O	0.9981
since	P	0.9616
I	O	0.9995
bought	V	0.9994
4	$	0.7886
tickets	N	0.9985
to	P	0.9995
his	D	0.9965
concert	N	0.9982
October	^	0.9525
9th	$	0.5256
Irving	^	0.9988
Plaza	^	0.9932
NYC	^	0.9996


27982261	$	0.4358
103157260112510976C	$	0.5353
hope	N	0.7389
i	O	0.9520
get	V	0.9999
to	P	0.9906
catch	V	0.9950
Monday	^	0.9765
Night	N	0.6841
Football	N	0.9934
tonight	N	0.8307
havent	V	0.8496
got	V	0.9985
to	P	0.9666
see	V	0.9993
a	D	0.9988
game	N	0.9924
URLs	N	0.8307
only	R	0.9200
preseason	N	0.5481
wk1	N	0.3315
but	&	0.9875
feel	V	0.9739
like	P	0.9200
ive	L	0.8259
missed	V	0.9997
a	D	0.9959
lot	N	0.9503


165404022	$	0.6733
118166757763584000D	P	0.3669
The	D	0.9888
takeaway	N	0.9804
from	P	0.9992
tonights	S	0.4894
game	N	0.9606
the	D	0.9968
Colts	^	0.9026
run	V	0.9641
defense	N	0.9844
was	V	0.9895
HUGE	A	0.8533
And	&	0.9967
Curtis	^	0.9942
Painter	N	0.6339
rightfully	R	0.9959
owes	V	1.0000
us	O	0.9645
all	D	0.6594
us	O	0.9602
especially	R	0.9967
a	D	0.9966
big	A	0.9873
finger	N	0.9979


583884742	$	0.3517
264057505871695872B	^	0.2844
BBCR1	^	0.9726
thewantedmusic	^	0.7419
arrw	!	0.6707
how	R	0.9972
cute	A	0.9872
is	V	0.9628
AJ	^	0.9515
and	&	0.9976
the	D	0.9991
boys	N	0.9991
IFoundYou	G	0.4800
ready	A	0.9684
to	P	0.9989
be	V	0.9990
downloaded	V	0.9437
on	P	0.9092
sunday	^	0.9072
x	G	0.4057


167482641	$	0.7091
262921934981971970D	$	0.2781
I	O	0.9954
hope	V	0.9991
yall	O	0.9655
not	R	0.9986
sleeping	V	0.9997
on	P	0.9827
the	D	0.9994
Blackout	N	0.8363
Homecoming	N	0.9930
Party	N	0.9517
this	D	0.9623
Friday	^	0.7760
at	P	0.9977
Club	^	0.8225
Pulse	N	0.5804
Shit	N	0.9983
is	V	0.9983
really	R	0.9967
bout	R	0.5751
to	P	0.9942
crinack	V	0.6177


400051029	$	0.2706
259655323122556929C	$	0.5077
Buses	N	0.9692
in	P	0.9990
the	D	0.9983
White	^	0.8627
Hart	^	0.9986
Lane	^	0.9770
High	^	0.9076
Road	^	0.9296
N17	^	0.7991
area	^	0.8343
may	V	0.4815
be	V	0.9983
subject	N	0.9276
to	P	0.9974
diversion	N	0.5276
delays	V	0.7526
due	A	0.3669
to	P	0.9992
Tottenham	^	0.9949
Hotspur	^	0.9766
match	N	0.8761


171598747	$	0.6478
261698879978872832A	$	0.3948
bionikbrainklla	^	0.2149
im	L	0.9903
going	V	0.9924
to	P	0.9724
be	V	0.9995
in	P	0.9827
Brownsville	^	0.9563
tomorrow	N	0.9231


19961694	$	0.6395
259884564359548928A	$	0.3093
Mark	^	0.9947
Martin	^	0.9997
Morning	N	0.6565
Yawn	V	0.8704
Good	A	0.9831
weekend	N	0.9981
so	R	0.9077
far	R	0.9817
Like	P	0.9739
this	D	0.9101
status	N	0.9912
if	P	0.9992
youre	L	0.9895
having	V	0.9990
a	D	0.9963
lazy	A	0.9966
Sunday	N	0.5063
or	&	0.9871
URL	N	0.7223


41785156	$	0.2625
100320206026579968B	$	0.6608
owlcity	^	0.6685
hey	!	0.9874
Adam	^	0.9925
your	D	0.9754
new	A	0.9946
album	N	0.9982
is	V	0.9973
trending	V	0.9909
worldwide	A	0.9304
yesterday	N	0.9838
Thank	V	0.9067
to	P	0.9935
ur	D	0.8095
Indonesian	A	0.9665
fans	N	0.9992
theyre	L	0.8464
just	R	0.9994
cant	V	0.9953
wait	V	0.9973


67065526	$	0.3344
264106310553985024B	^	0.4013
Were	V	0.9007
thrilled	V	0.9535
that	D	0.7492
Grandpas	^	0.6296
Workshop	N	0.7563
is	V	0.9990
a	D	0.9987
main	A	0.8156
feature	N	0.9842
in	P	0.9990
the	D	0.9992
Education	N	0.9727
category	N	0.9993
of	P	0.9995
the	D	0.9991
App	N	0.5740
Store	N	0.8888
for	P	0.9997
a	D	0.9973
2nd	$	0.8480
week	N	0.9882
URL	N	0.6209


38110141	$	0.3562
100333959212310528B	$	0.5842
HarryPotterFilm	^	0.2709
Deathly	A	0.7388
Hallows	^	0.8619
Part	N	0.6953
II	R	0.3843
now	R	0.9975
become	V	0.9984
the	D	0.9993
3rd	A	0.5317
High	N	0.6916
Grossing	V	0.8309
Movie	N	0.9057
in	P	0.9942
Worldwide	N	0.5450
All	D	0.6693
of	P	0.9485
time	N	0.9883
with	P	0.9989
URL	^	0.5369
Absolutely	R	0.9995
Amazing	A	0.9930


853095716	$	0.3102
264092734116220928A	$	0.3110
Please	V	0.8410
remember	V	0.9983
that	P	0.8449
the	D	0.9993
deadline	N	0.9963
for	P	1.0000
the	D	0.9991
1st	A	0.8863
Quarter	N	0.9168
Box	N	0.7814
Tops	N	0.5045
for	P	0.9996
Education	N	0.9493
and	&	0.9963
our	D	0.9911
Trash	N	0.9635
for	P	0.9998
Cash	^	0.6995
fundraiser	N	0.9670
is	V	0.9955
URL	N	0.5139


103998818	$	0.6863
227832288061317121B	^	0.3437
move	V	0.9506
the	D	0.9966
remaining	A	0.6636
teams	N	0.9996
to	P	0.9996
the	D	0.9964
D	^	0.5735
leagues	^	0.5797
champion	N	0.5848
moves	V	0.8893
up	T	0.9410
to	P	0.9992
the	D	0.9979
16	$	0.9922
team	N	0.9946
league	P	0.6261
the	D	0.9992
16th	A	0.7591
place	N	0.9937
team	N	0.9976
is	V	0.9975
bumped	V	0.9834
down	T	0.4667
to	P	0.9992
the	D	0.9964
D	^	0.6976
league	^	0.9020


127448097	$	0.6200
262806394321903616A	$	0.3998
Yes	!	0.8469
it	O	0.9984
is	V	0.9999
us	O	0.8980
Black	A	0.5332
Triangle	^	0.4980
Sighting	N	0.9628
in	P	0.9969
Pompano	^	0.9731
Beach	^	0.9953
Florida	^	0.9995
on	P	0.9931
October	^	0.9953
28th	$	0.8206
2012	$	0.9816
basically	R	0.9934
it	O	0.9528
URL	^	0.2447
aliens	N	0.9503


198814114	$	0.6642
257824517202771969D	P	0.5305
the	D	0.9982
lovely	A	0.9930
GBarlowofficial	^	0.5783
is	V	0.9956
apparently	R	0.9980
coming	V	0.9952
to	P	0.9924
St	^	0.9707
Davids	^	0.9992
Hall	^	0.5582
in	P	0.9922
January	^	0.9974
SWOOOOOOOOOOOOONNNNN	^	0.6235


429269903	$	0.2556
264101009100513280B	^	0.3195
MONTGOMERY	^	0.9997
Selma	^	0.9994
inventor	N	0.7129
Don	^	0.8400
Chamberlain	^	0.9967
says	V	0.9938
hes	L	0.7839
running	V	0.9959
against	P	0.9821
incumbent	A	0.7625
US	^	0.4507
Rep	^	0.6974
Terri	^	0.9998
Sewell	^	0.9967
in	P	0.9841
Tuesdays	^	0.9510
general	A	0.8144
election	N	0.9996
to	P	0.9946


68750781	$	0.4039
194202072520990720C	$	0.4324
Photo	N	0.9001
Good	A	0.9533
Monday	^	0.8295
Morning	N	0.8855
and	&	0.9976
Happy	A	0.9331
World	N	0.4478
Book	N	0.6675
Day	N	0.9512
3	$	0.9467
Taken	V	0.9820
with	P	0.9975
instagram	^	0.8439
URL	^	0.4827


762638042	$	0.3643
264090452284821504E	$	0.4234
There	R	0.4954
will	V	0.9923
be	V	0.9998
no	D	0.8678
food	N	0.9999
at	P	0.9993
FCA	^	0.9865
tomorrow	N	0.8541
unless	P	0.9985
we	O	0.9995
have	V	0.9981
volunteers	N	0.9974
to	P	0.9989
bring	V	1.0000
it	O	0.9882
also	R	0.9930
bring	V	0.9998
a	D	0.9989
friend	N	0.9896


436975790	$	0.4253
263332884411215873A	$	0.3093
Joseph	^	0.9996
Prince	^	0.9967
None	N	0.7651
Of	P	0.9965
Us	O	0.8174
All	D	0.7828
Of	P	0.9520
Christ	^	0.9991
14	$	0.9932
Oct	^	0.9932
2012	$	0.9686
URL	N	0.8669
via	P	0.9689
youtube	^	0.8435
How	R	0.9992
much	A	0.7516
of	P	0.9986
Gods	^	0.9878
GRACe	^	0.9967
do	V	0.9972
you	O	0.9997
need	V	0.9955


203740421	$	0.5598
106585520066404352D	$	0.7423
Today	N	0.9961
we	O	0.9919
found	V	0.9999
out	T	0.8071
that	P	0.4616
Rob	^	0.9986
Henry	^	0.9999
tore	V	0.9979
his	D	0.9952
ACL	^	0.9778
Steve	^	0.9997
Jobs	N	0.5069
is	V	0.9978
stepping	V	0.9743
down	T	0.5253
the	D	0.9993
Colts	^	0.8912
signed	V	0.8702
Kerry	^	0.9998
Collins	^	0.9993
and	&	0.9977
The	D	0.8660
Carter	^	0.9409
4	P	0.5195
leaked	V	0.9624


170417924	$	0.6500
108261821235990528C	$	0.6510
Yay	!	0.8927
RT	~	0.5118
kellymonaco1	V	0.2828
Excited	V	0.8160
to	P	0.9896
interview	V	0.9069
the	D	0.9992
new	A	0.9889
cast	N	0.9962
of	P	0.9966
DWTS	N	0.5270
tonight	N	0.8741
for	P	0.9997
E	^	0.7289
News	^	0.9346
They	O	0.9550
have	V	0.9998
no	D	0.9911
idea	N	0.9919
what	O	0.7901
their	D	0.5011
in	P	0.7639
for	P	0.9729


349109660	$	0.4605
101454064570732545E	$	0.7082
Rick	^	0.9982
Porcello	^	0.9975
is	V	0.9968
not	R	0.9952
Rick	^	0.9908
Wild	A	0.6106
Thing	N	0.9946
Vaughn	^	0.6659
I	O	0.9935
am	V	0.9963
worried	A	0.7194
the	D	0.9996
real	A	0.9400
Ubaldo	^	0.9946
is	V	0.9981
back	R	0.8825
Good	A	0.9876
thing	N	0.9958
Verlander	^	0.9761
is	V	0.9959
tomorrow	N	0.7582
tigers	N	0.4845
yikes	!	0.9038


181992438	$	0.6157
244485221456703488C	P	0.2194
The	D	0.9852
Record	N	0.9631
is	V	0.9971
looking	V	0.9464
for	P	0.9966
creativetalented	A	0.2817
ppl	N	0.9963
Join	V	0.9918
URLURL	^	0.5058
on	P	0.9952
the	D	0.9997
10th	$	0.6380
from	P	0.9980
34pm	$	0.6556
in	P	0.9871
Rose	^	0.9773
Parlor	N	0.7185


98627870	$	0.5854
103217677996277760E	$	0.6818
Monday	^	0.9594
Night	N	0.6561
Football	N	0.9777
Gary	^	0.9539
Neville	^	0.9996
did	V	0.9871
well	R	0.5481
even	R	0.9974
if	P	0.9696
at	P	0.9829
times	N	0.9191
he	O	0.9935
was	V	0.9997
like	P	0.7863
a	D	0.9942
train	N	0.9931
spotter	N	0.9751
talking	V	0.9685
about	P	0.9975
the	D	0.9997
female	N	0.5701
clitoris	N	0.9233
itsnoteasy	G	0.2276


287477398	$	0.3553
100185002276425728A	$	0.7445
DickieV	^	0.3692
Verlander	^	0.9997
is	V	0.9950
possibly	R	0.9976
ahead	R	0.7859
of	P	0.9928
CC	^	0.6032
more	A	0.4711
SOs	^	0.4547
better	A	0.9159
ERA	N	0.9786
but	&	0.9884
CC	^	0.4565
will	V	0.9539
bounce	V	0.9983
back	R	0.8325
after	P	0.7775
last	A	0.9814
nights	N	0.9910
outing	N	0.9056
like	P	0.9890
he	O	0.9991
always	R	0.9971
does	V	0.9992


98940331	$	0.4823
263707008383987712A	$	0.4865
Last	A	0.9256
24hrs	N	0.4999
covered	V	0.9678
Delhi	^	0.9956
passing	V	0.9467
thru	P	0.8186
Punjab	^	0.9911
Haryana	^	0.9984
Tomorrow	N	0.9897
morning	N	0.8514
Jammu	^	0.9851
Just	R	0.9994
loving	V	0.9982
it	O	0.9945


279268715	$	0.3604
260187702429876226C	^	0.3560
Maino	^	0.9997
had	V	0.9976
a	D	0.9963
great	A	0.9993
1st	A	0.8991
album	N	0.9993
and	&	0.9973
beat	V	0.9843
niggas	N	0.8818
asses	N	0.9586
thats	L	0.6927
the	D	0.9987
type	N	0.9971
of	P	0.9890
person	N	0.9352
we	O	0.9868
need	V	0.9986
in	P	0.8881
Hip	N	0.4950
Hop	N	0.9559


67036119	$	0.3437
104682745376161792D	$	0.7536
Woot	!	0.8262
So	R	0.6644
excited	V	0.6099
that	P	0.8142
I	O	0.9993
get	V	0.9999
to	P	0.9933
watch	V	0.9975
tonights	S	0.5193
game	N	0.9954
Go	V	0.9662
Colts	^	0.9108


21925335	$	0.3490
220220804338679809E	^	0.4134
First	A	0.7297
Breakout	N	0.7942
Kings	N	0.7952
now	R	0.9933
Common	^	0.5028
Law	^	0.7613
RIP	G	0.5665
Just	R	0.9967
heard	V	0.9998
it	O	0.9918
didnt	V	0.9919
get	V	0.9996
picked	V	0.9987
up	T	0.9653
for	P	0.9993
a	D	0.9973
2nd	$	0.7956
season	N	0.9878
My	D	0.9973
thoughts	N	0.9929
go	V	0.9940
out	P	0.4287
to	P	0.9992
the	D	0.9981
cast	N	0.9848
and	&	0.9978
crew	N	0.9894


127567306	$	0.6299
261452792298864640D	$	0.2518
Looking	V	0.9905
forward	R	0.9127
to	P	0.9951
preaching	V	0.9978
at	P	0.9953
Plant	^	0.7404
Citys	^	0.9689
First	A	0.6898
Baptist	N	0.7118
Sunday	N	0.5509
630pm	$	0.7442
New	A	0.9416
City	N	0.7792
Church	N	0.9614
will	V	0.9827
be	V	0.9995
baptizing	V	0.6645
2	$	0.8448
into	P	0.9997
the	D	0.9990
Kingdom	^	0.7210
Praise	V	0.4639
God	^	0.9889


321122648	$	0.2740
187742971859451904A	$	0.5756
Track	N	0.9144
meet	V	0.8935
tomorrow	N	0.8722
South	^	0.9507
Florence	^	0.9995
Timmonsville	^	0.9287
and	&	0.9972
the	D	0.9987
worlds	N	0.9651
finnest	A	0.9429
West	^	0.9175
Florence	^	0.9993
tracknation	N	0.6221


337700729	$	0.2977
248401241196085248B	^	0.2942
Photoset	^	0.8524
For	P	0.9993
the	D	0.9992
adorable	A	0.9946
and	&	0.9981
loveable	A	0.9668
man	N	0.9892
Song	N	0.8725
Joongki	^	0.9409
Happy	A	0.8764
27th	A	0.8459
Birthday	N	0.9960
Despite	P	0.9944
your	D	0.6063
looks	V	0.5861
not	R	0.9961
URL	N	0.4987


31037343	$	0.2810
238453939270471680C	^	0.5939
JETT	^	0.9862
LOUNGE	^	0.9235
THURSDAY	^	0.9977
NIGHT	N	0.8120
its	L	0.9792
gonna	V	0.9928
be	V	0.9992
HOT	A	0.8673
come	N	0.5802
party	N	0.8810
with	P	0.9998
me	O	0.9991
and	&	0.9935
Kenny	^	0.9991
Smoove	^	0.5398
he	O	0.9936
is	V	0.9997
one	$	0.9614
of	P	0.9994
the	D	0.9996
hottest	A	0.9927
Producers	N	0.9958
and	&	0.9979
many	A	0.8183
more	A	0.6254


191945151	$	0.7176
263786661517860865A	$	0.3948
RevJCMitchell	^	0.3949
Thought	V	0.9039
you	O	0.9994
might	V	0.9987
appreciate	V	0.9998
this	D	0.7680
photo	N	0.9969
taken	V	0.9805
of	P	0.9733
AJ	^	0.9616
at	P	0.9991
the	D	0.9991
Celebration	N	0.8879
Sunday	N	0.7051
better	A	0.8164
than	P	0.9632
anyone	N	0.9758
URL	N	0.4839


439507318	$	0.2475
232905603322884096A	$	0.2736
It	O	0.9965
is	V	0.9998
a	D	0.9987
big	A	0.9894
day	N	0.9986
in	P	0.9943
Henryville	^	0.8474
as	P	0.8758
students	N	0.9852
displaced	V	0.9991
by	P	0.9991
the	D	0.9958
March	^	0.9951
2	$	0.9298
tornadoes	N	0.9943
finally	R	0.9979
return	V	0.9853
to	P	0.9890
class	N	0.9522
at	P	0.9998
their	D	0.9966
new	A	0.9939
URL	N	0.6121


757089673	$	0.3690
241711277532119040A	$	0.5412
happy	A	0.9701
15th	A	0.7201
anniversity	N	0.6675
kuya	^	0.7273
gloc9	V	0.5459
you	O	0.9991
are	V	0.9984
number	N	0.9075
1	$	0.9973
rapper	N	0.9739
and	&	0.9984
francis	^	0.9986
M	^	0.6463


259074027	$	0.3497
263258642151780352A	$	0.3454
MVC	N	0.8375
weekly	A	0.9532
release	N	0.9964
with	P	0.9993
playoff	N	0.7536
scenarios	N	0.9937
UCA	^	0.9379
can	V	0.9744
finish	V	0.9995
no	D	0.8502
higher	A	0.9351
than	P	0.9833
5th	A	0.7326
and	&	0.9984
no	D	0.6571
lower	A	0.5963
than	P	0.9681
6th	A	0.7886
URL	N	0.8666


233066756	$	0.3598
104349784642560000E	$	0.7606
TeamPatiots	^	0.5177
we	O	0.9910
play	V	0.9966
tonight	R	0.6288
vs	P	0.7873
dem	D	0.5690
clowns	N	0.9949
from	P	0.9998
Tampa	^	0.9996
Bay	^	0.9656
catch	V	0.8817
da	D	0.9892
full	A	0.9812
game	N	0.9993
on	P	0.9982
NFL	^	0.8794
NETWORK	N	0.7659
AT	P	0.9771
11	$	0.9954


62823680	$	0.5111
261572875306291200C	^	0.5240
Good	^	0.7873
win	V	0.7828
for	P	0.9986
NUFC	^	0.9922
Nine	^	0.7662
changes	V	0.6969
to	P	0.9940
Sundays	^	0.9454
team	N	0.9814
and	&	0.9980
still	R	0.9953
doing	V	0.9973
well	R	0.8016
Got	V	0.9900
to	P	0.9759
keep	V	0.9993
this	O	0.7857
going	V	0.9973
now	R	0.9906
nufc	^	0.8360


349857864	$	0.2830
108170719875182592A	$	0.7371
KarenChristian2	^	0.6830
GM	^	0.6877
The	D	0.9790
new	A	0.9909
cast	N	0.9962
of	P	0.9966
DWTS	^	0.7728
is	V	0.9910
going	V	0.9860
to	P	0.9724
be	V	0.9994
on	P	0.9322
Good	A	0.8629
Morning	N	0.9712
America	^	0.9513
on	P	0.9876
Tuesday	^	0.9943
Morning	N	0.8882
hope	V	0.9895
your	D	0.9420
appts	N	0.9782
go	V	0.9856
well	R	0.8792
love	V	0.9170
U	O	0.9953


539688945	$	0.3401
233428282270429184B	^	0.2854
bellaelly	^	0.8276
PS	!	0.2830
I	O	0.9988
have	V	0.9997
been	V	0.9607
seeing	V	0.9994
on	P	0.9828
our	D	0.9854
Chicago	^	0.9977
News	^	0.5453
about	P	0.9585
Henryvilles	Z	0.4664
new	A	0.9916
old	A	0.9934
URL	N	0.4984
a	D	0.9627
good	A	0.9991
day	N	0.9991
tomorrow	N	0.8001
it	O	0.9937
is	V	0.9988
midnight	N	0.9373
already	R	0.9892
TC	^	0.5159


531310923	$	0.3324
256746338073587712C	^	0.3857
OliverLaaance	^	0.9767
Love	^	0.4045
See	V	0.8684
you	O	0.9958
tomorrow	N	0.7594
at	P	0.9997
SM	^	0.5261
Sta	^	0.9799
Rosa	^	0.9986
4pm	$	0.7249
ah	!	0.9495
Yaaay	!	0.9559
D	^	0.5631
URL	^	0.9191


69948216	$	0.3344
228698918727340032D	P	0.3865
she	O	0.9976
may	V	0.9804
be	V	0.9984
fine	A	0.9383
on	P	0.9990
the	D	0.9687
outside	A	0.5000
but	&	0.9860
so	R	0.9907
untrue	A	0.9986
on	P	0.9988
the	D	0.9687
inside	P	0.3483
David	^	0.9998
Ruffin	^	0.9817


356494473	$	0.2810
113455325029482496C	$	0.3982
My	D	0.9965
sister	N	0.9982
got	V	0.9971
to	P	0.8847
actually	R	0.9908
see	V	0.9834
Fergie	^	0.9967
Pitbull	^	0.9891
Marc	^	0.9998
Anthony	^	0.9999
Will	^	0.6976
Smith	^	0.9992
Hank	^	0.9998
Williams	^	0.9897
Jr	^	0.9988
and	&	0.9983
Dan	^	0.9983
Marino	^	0.9972
at	P	0.9995
the	D	0.9992
Dolphins	^	0.8230
game	N	0.9777
tonight	N	0.6613


301301949	$	0.3119
234433845917802496C	^	0.4216
Mens	^	0.9223
latest	A	0.9919
bedroom	N	0.9963
worry	V	0.9813
50	$	0.9902
Shades	N	0.9529
E	G	0.6328
L	G	0.9066
James	^	0.9985
